Date;Object A;Type A;Object B;Type B;Direction;Color;Intensity;LatitudeA;LongitudeA;LatitudeB;LongitudeB
01.01.2018;B;Type1;C;Type2;in;#00008B;119;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;119;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;119;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;120;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;120;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;120;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;120;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;120;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;120;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;120;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;120;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;120;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;121;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;121;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;121;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;121;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;121;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;121;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;121;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;121;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;121;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;122;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;122;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;122;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;122;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;122;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;122;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;122;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;122;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;122;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;123;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;123;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;123;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;123;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;123;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;123;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;123;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;123;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;123;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;124;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;124;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;124;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;124;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;124;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;124;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;124;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;124;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;124;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;125;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;125;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;125;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;125;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;125;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;125;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;125;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;125;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;125;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;126;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;126;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;126;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;126;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;126;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;126;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;126;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;126;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;126;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;127;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;127;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;127;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;127;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;127;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;127;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;127;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;127;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;127;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;128;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;128;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;128;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;128;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;128;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;128;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;128;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;128;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;128;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;129;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;129;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;129;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;129;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;129;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;129;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;129;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;129;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;129;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;130;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;130;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;130;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;130;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;130;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;130;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;130;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;130;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;130;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;131;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;131;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;131;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;131;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;131;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;131;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;131;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;131;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;131;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;132;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;132;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;132;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;132;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;132;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;132;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;132;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;132;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;132;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;133;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;133;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;133;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;133;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;133;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;133;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;133;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;133;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;133;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;134;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;134;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;134;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;134;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;134;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;134;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;134;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;134;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;134;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;135;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;135;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;135;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;135;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;135;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;135;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;135;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;135;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;135;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;136;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;136;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;136;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;136;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;136;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;136;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;136;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;136;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;136;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;137;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;137;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;137;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;137;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;137;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;137;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;137;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;137;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;137;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;138;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;138;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;138;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;138;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;138;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;138;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;138;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;138;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;138;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;139;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;139;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;139;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;139;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;139;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;139;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;139;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;139;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;139;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;140;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;140;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;140;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;140;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;140;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;140;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;140;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;140;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;140;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;141;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;141;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;141;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;141;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;141;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;141;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;141;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;141;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;141;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;142;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;142;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;142;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;142;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;142;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;142;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;142;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;142;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;142;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;143;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;143;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;143;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;143;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;143;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;143;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;143;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;143;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;143;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;144;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;144;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;144;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;144;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;144;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;144;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;144;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;144;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;144;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;145;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;145;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;145;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;145;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;145;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;145;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;145;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;145;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;145;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;146;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;146;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;146;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;146;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;146;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;146;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;146;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;146;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;146;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;147;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;147;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;147;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;147;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;147;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;147;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;147;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;147;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;147;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;148;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;148;60.012746;30.394991;60.018848;30.416448
